feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
PWY.7539..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.III..Chlamydia.	born_method	vaginal	7.91928594135616e-06	8.84788077557483e-06	524	515	0.371174261647294	0.565525794190597
CENTFERM.PWY..pyruvate.fermentation.to.butanoate	gender	male	-2.57312926722409e-06	2.86958057259188e-06	524	106	0.370297553855327	0.565525794190597
P23.PWY..reductive.TCA.cycle.I	gender	male	-2.61742177641016e-06	2.92545217890538e-06	524	284	0.371357016289648	0.565525794190597
PWY.6470..peptidoglycan.biosynthesis.V...beta..lactam.resistance.	gender	male	-5.66968802514441e-06	6.42236351316016e-06	524	136	0.377749333836759	0.574119027220153
PWY.6471..peptidoglycan.biosynthesis.IV..Enterococcus.faecium.	gender	male	1.2599610019792e-05	1.43568223164475e-05	524	511	0.380562964448458	0.576109151714464
PWY.5705..allantoin.degradation.to.glyoxylate.III	gender	male	-2.89938433437526e-06	3.30009445944926e-06	524	231	0.380036124454889	0.576109151714464
PWY.6270..isoprene.biosynthesis.I	gender	male	7.90632386800861e-06	9.03720850430506e-06	524	350	0.382051298816973	0.57722148894241
PWY.6700..queuosine.biosynthesis	gender	male	-1.1470346993347e-05	1.31318981479915e-05	524	524	0.382808204540494	0.577226544641769
CATECHOL.ORTHO.CLEAVAGE.PWY..catechol.degradation.to..beta..ketoadipate	born_method	vaginal	3.65287703325766e-06	4.19174592958682e-06	524	123	0.383912475765483	0.577754334845502
MET.SAM.PWY..superpathway.of.S.adenosyl.L.methionine.biosynthesis	gender	male	9.06226780539396e-06	1.04323514025188e-05	524	514	0.385427776680931	0.578897405759986
PWY.6901..superpathway.of.glucose.and.xylose.degradation	gender	male	-7.25903621718133e-06	8.37127748464662e-06	524	484	0.386266677940393	0.579022065170922
PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation	gender	male	-6.8694775496876e-06	7.97624580105256e-06	524	326	0.389500980364479	0.582215338342941
PWY0.41..allantoin.degradation.IV..anaerobic.	gender	male	-2.36878305141847e-06	2.752843595344e-06	524	188	0.389917060796252	0.582215338342941
PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing.	gender	male	2.32637420923694e-05	2.74904355837096e-05	524	521	0.397802595241884	0.590536410766053
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.	gender	male	1.17119978771657e-05	1.38237112831841e-05	524	524	0.397250512022331	0.590536410766053
METSYN.PWY..L.homoserine.and.L.methionine.biosynthesis	gender	male	9.41012298315848e-06	1.11141743916449e-05	524	514	0.397563552735735	0.590536410766053
UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I	gender	male	1.21227908810661e-05	1.43705477196233e-05	524	523	0.39928800933353	0.591595000289138
FOLSYN.PWY..superpathway.of.tetrahydrofolate.biosynthesis.and.salvage	gender	male	-7.47715466995538e-06	8.89609382381282e-06	524	461	0.401014424294679	0.593005886119159
PWY.6608..guanosine.nucleotides.degradation.III	born_method	vaginal	-1.30629848410051e-05	1.5773164552918e-05	524	479	0.407949015824528	0.596581341986418
PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II	gender	male	-1.18252349917641e-05	1.43001506378336e-05	524	524	0.408654847507135	0.596581341986418
PWY.5180..toluene.degradation.I..aerobic...via.o.cresol.	gender	male	-3.95217335893648e-06	4.77452882072659e-06	524	201	0.408184310020253	0.596581341986418
PWY.5182..toluene.degradation.II..aerobic...via.4.methylcatechol.	gender	male	-3.95217335893648e-06	4.77452882072659e-06	524	201	0.408184310020253	0.596581341986418
PWY0.1415..superpathway.of.heme.biosynthesis.from.uroporphyrinogen.III	gender	male	-4.18570054259651e-06	5.03418720041391e-06	524	386	0.406097488945103	0.596581341986418
PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis	born_method	vaginal	-4.11710268281729e-06	4.98121323330612e-06	524	447	0.408884079037689	0.596581341986418
PWY1G.0..mycothiol.biosynthesis	gender	male	-2.13422520991025e-06	2.5713572935253e-06	524	83	0.406919225174516	0.596581341986418
PWY.5415..catechol.degradation.I..meta.cleavage.pathway.	gender	male	-2.39662360470251e-06	2.90677601580549e-06	524	237	0.410035402902572	0.597123799664202
KETOGLUCONMET.PWY..ketogluconate.metabolism	gender	male	-6.73825474699643e-06	8.28036670790941e-06	524	344	0.416152575672438	0.604882111888212
PWY0.162..superpathway.of.pyrimidine.ribonucleotides.de.novo.biosynthesis	gender	male	8.18145008459238e-06	1.01144415061953e-05	524	519	0.418948810414133	0.607793160562928
PWY.7456..mannan.degradation	gender	male	-3.02419950565225e-06	3.75838144922106e-06	524	151	0.421385961275265	0.609021974220477
PWY.7235..superpathway.of.ubiquinol.6.biosynthesis..eukaryotic.	gender	male	-2.11558088024011e-06	2.62567585452041e-06	524	55	0.420767212703033	0.609021974220477
PWY.7200..superpathway.of.pyrimidine.deoxyribonucleoside.salvage	gender	male	9.70080387797592e-06	1.2141090574849e-05	524	396	0.424651040655683	0.612585117028726
PWY.7046..4.coumarate.degradation..anaerobic.	gender	male	-2.71244340429635e-06	3.47715504119108e-06	524	204	0.435700683169834	0.627343464864836
PWY.6124..inosine.5..phosphate.biosynthesis.II	gender	male	1.17028383654476e-05	1.51140767192565e-05	524	524	0.439104287755726	0.627976286373361
PWY.5855..ubiquinol.7.biosynthesis..prokaryotic.	gender	male	-3.25872378500986e-06	4.21946262260466e-06	524	354	0.440282349582661	0.627976286373361
PWY.5856..ubiquinol.9.biosynthesis..prokaryotic.	gender	male	-3.25872378500986e-06	4.21946262260466e-06	524	354	0.440282349582661	0.627976286373361
PWY.5857..ubiquinol.10.biosynthesis..prokaryotic.	gender	male	-3.25872378500986e-06	4.21946262260466e-06	524	354	0.440282349582661	0.627976286373361
PWY.6708..ubiquinol.8.biosynthesis..prokaryotic.	gender	male	-3.25872378500986e-06	4.21946262260466e-06	524	354	0.440282349582661	0.627976286373361
PWY.5871..ubiquinol.9.biosynthesis..eukaryotic.	gender	male	-2.0089724842376e-06	2.61037058487116e-06	524	54	0.441878875137391	0.627976286373361
PWY.5873..ubiquinol.7.biosynthesis..eukaryotic.	gender	male	-2.0089724842376e-06	2.61037058487116e-06	524	54	0.441878875137391	0.627976286373361
PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli.	gender	male	-1.08950224743047e-05	1.41854912474812e-05	524	522	0.442811474833333	0.62813627726358
PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type	gender	male	-4.51811287799221e-06	5.92303269605056e-06	524	469	0.445925538516482	0.631384403888401
PWY.6969..TCA.cycle.V..2.oxoglutarate.ferredoxin.oxidoreductase.	gender	male	-6.89437061707071e-06	9.0644061365101e-06	524	377	0.447241195981107	0.632078885833077
HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I	gender	male	7.72884326608307e-06	1.02249432270122e-05	524	514	0.450061986292753	0.634894072744473
COBALSYN.PWY..adenosylcobalamin.salvage.from.cobinamide.I	gender	male	-5.31105983871107e-06	7.12393811208094e-06	524	418	0.456291804191008	0.642499121342486
PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis	gender	male	-4.86316200981108e-06	6.546391213366e-06	524	343	0.457891106594861	0.643568050736997
PWY.7560..methylerythritol.phosphate.pathway.II	gender	male	6.58482356646019e-06	8.89579920418584e-06	524	351	0.4595016442892	0.644648826969831
PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I	gender	male	1.06722265371914e-05	1.47422621609605e-05	524	524	0.469439431638386	0.651146534269817
PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate	gender	male	7.29795347745422e-06	1.00237216533869e-05	524	524	0.466898893500886	0.651146534269817
PWY0.1479..tRNA.processing	gender	male	-6.30758501739305e-06	8.72574246537247e-06	524	461	0.470083594583824	0.651146534269817
FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation	gender	male	-4.96131598968755e-06	6.80367079276315e-06	524	360	0.466199889364486	0.651146534269817
ARGININE.SYN4.PWY..L.ornithine.de.novo..biosynthesis	gender	male	4.99358224457217e-06	6.89221806042504e-06	524	505	0.469068901201543	0.651146534269817
PWY.5022..4.aminobutanoate.degradation.V	gender	male	-3.94977370108575e-06	5.44374519657203e-06	524	299	0.468433206704074	0.651146534269817
PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis	gender	male	6.17616484168126e-06	8.45231483108399e-06	524	342	0.465286657744827	0.651146534269817
PWY.7117..C4.photosynthetic.carbon.assimilation.cycle..PEPCK.type	gender	male	7.67301701368973e-06	1.06697419370547e-05	524	506	0.472378309903952	0.652623281802465
PWY.2723..trehalose.degradation.V	gender	male	9.71261792984408e-06	1.3520431579177e-05	524	460	0.472853683290298	0.652623281802465
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I	gender	male	9.93445029356186e-06	1.39145531238525e-05	524	524	0.475570925575666	0.655193037753526
PWY.7400..L.arginine.biosynthesis.IV..archaebacteria.	gender	male	1.11512536789531e-05	1.57268611893364e-05	524	516	0.478605767909434	0.658190337914949
PWY.5723..Rubisco.shunt	gender	male	-8.0494330573498e-06	1.14200679793527e-05	524	358	0.48121865772439	0.659566527046631
GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.Entner.Doudoroff	gender	male	-6.15789180366718e-06	8.73865039584139e-06	524	432	0.481328575220713	0.659566527046631
METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation	gender	male	-4.05120255629129e-06	5.76601572263075e-06	524	434	0.482618867080979	0.660153664614339
PWY.6837..fatty.acid.beta.oxidation.V..unsaturated..odd.number..di.isomerase.dependent.	gender	male	-2.81227517659842e-06	4.04524254342137e-06	524	344	0.487236420016111	0.665281814139645
PWY.7383..anaerobic.energy.metabolism..invertebrates..cytosol.	gender	male	-2.42316737739962e-06	3.50440026498145e-06	524	156	0.489581856086835	0.6672948429938
PWY.7279..aerobic.respiration.II..cytochrome.c...yeast.	gender	male	2.81155908747639e-06	4.08694663326013e-06	524	165	0.491799032740688	0.669126215061043
ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine.	gender	male	1.0781760011142e-05	1.57237855543446e-05	524	516	0.493208895069457	0.669854634083695
PWY.5918..superpathay.of.heme.biosynthesis.from.glutamate	gender	male	-5.37020087909057e-06	7.87868980950994e-06	524	498	0.495787888170271	0.672165526262704
ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle.	gender	male	1.10335447700626e-05	1.62454691197042e-05	524	517	0.497327487630351	0.67306158219938
PWY.6609..adenine.and.adenosine.salvage.III	gender	male	-1.40095800474117e-05	2.1103530844777e-05	524	524	0.507079941678917	0.681444272501843
GLYCOCAT.PWY..glycogen.degradation.I..bacterial.	gender	male	1.40564829406565e-05	2.11494529859379e-05	524	462	0.506583592128163	0.681444272501843
PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli.	gender	male	-7.15657566985419e-06	1.07522828811995e-05	524	394	0.505969912046607	0.681444272501843
PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate.	gender	male	9.32276192054615e-06	1.39570844520229e-05	524	465	0.504455467963605	0.681444272501843
GLYOXYLATE.BYPASS..glyoxylate.cycle	gender	male	-4.89266715555637e-06	7.47539179272458e-06	524	370	0.513076544516474	0.688295329421399
PWY.6859..all.trans.farnesol.biosynthesis	gender	male	-6.39170971233324e-06	9.9437186385384e-06	524	504	0.520644006713272	0.697226064934207
PWY.5971..palmitate.biosynthesis.II..bacteria.and.plants.	gender	male	-8.34568054238568e-06	1.30124209362339e-05	524	414	0.521569143613633	0.69724601048524
NAGLIPASYN.PWY..lipid.IVA.biosynthesis	gender	male	-4.54905251327962e-06	7.11730332868257e-06	524	439	0.523003689219768	0.697945689795021
PWY.5845..superpathway.of.menaquinol.9.biosynthesis	gender	male	-4.18230908257637e-06	6.64355079567033e-06	524	362	0.529278624753452	0.705091176628077
PWY.4702..phytate.degradation.I	gender	male	-4.38019535947992e-06	7.03346875137918e-06	524	268	0.533711707801319	0.709762444749671
PWY.5686..UMP.biosynthesis	born_method	vaginal	-1.00170017207779e-05	1.61798809464611e-05	524	524	0.536119568542275	0.711728924615915
PWY.622..starch.biosynthesis	gender	male	5.84558842440904e-06	9.56895994224201e-06	524	244	0.541538369584966	0.717678877339246
PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.	born_method	vaginal	5.20315893305579e-06	8.60173285490244e-06	524	513	0.545511061487658	0.717975039689942
GLYCOLYSIS.TCA.GLYOX.BYPASS..superpathway.of.glycolysis..pyruvate.dehydrogenase..TCA..and.glyoxylate.bypass	gender	male	-6.19438047819662e-06	1.02263942001455e-05	524	363	0.544961298576851	0.717975039689942
THISYN.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.I	gender	male	-4.08221059884829e-06	6.74536007074315e-06	524	423	0.545317630349885	0.717975039689942
GLUCARDEG.PWY..D.glucarate.degradation.I	gender	male	-4.32592702948771e-06	7.10948059519795e-06	524	345	0.543138983562492	0.717975039689942
PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast.	gender	male	-8.00969893901792e-06	1.34284343377767e-05	524	510	0.551118338783844	0.722870971761001
PWY.6318..L.phenylalanine.degradation.IV..mammalian..via.side.chain.	born_method	vaginal	-3.06069937010779e-06	5.12522907095867e-06	524	183	0.550644681744256	0.722870971761001
PWY.7115..C4.photosynthetic.carbon.assimilation.cycle..NAD.ME.type	gender	male	-3.09099382438201e-06	5.20048624570029e-06	524	450	0.552525140936968	0.723477364030286
FUCCAT.PWY..fucose.degradation	gender	male	-3.80011011637553e-06	6.41540033864021e-06	524	379	0.553878674171322	0.724012055316096
PWY.7328..superpathway.of.UDP.glucose.derived.O.antigen.building.blocks.biosynthesis	gender	male	-4.71412442797802e-06	8.01127004381533e-06	524	382	0.556494284068759	0.726191859619539
PWY.5862..superpathway.of.demethylmenaquinol.9.biosynthesis	gender	male	-3.56963538671097e-06	6.08664141206383e-06	524	362	0.557813412642584	0.726675296061598
PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation	gender	male	-7.80716695130936e-06	1.34246008047169e-05	524	524	0.561116818285674	0.72973766181125
PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration.	gender	male	6.26633649029468e-06	1.08626884889803e-05	524	514	0.564277842960602	0.730287209957059
ARGDEG.PWY..superpathway.of.L.arginine..putrescine..and.4.aminobutanoate.degradation	gender	male	-3.45335426306203e-06	6.04307298938913e-06	524	231	0.567936571028595	0.730287209957059
ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation	gender	male	-3.45335426306203e-06	6.04307298938913e-06	524	231	0.567936571028595	0.730287209957059
PWY.5384..sucrose.degradation.IV..sucrose.phosphorylase.	gender	male	9.49296142932188e-06	1.64648702076982e-05	524	504	0.564486720110871	0.730287209957059
PWY.5850..superpathway.of.menaquinol.6.biosynthesis.I	gender	male	-3.80936167908145e-06	6.6632426152532e-06	524	344	0.567773227289192	0.730287209957059
PWY.5896..superpathway.of.menaquinol.10.biosynthesis	gender	male	-3.80936167908145e-06	6.6632426152532e-06	524	344	0.567773227289192	0.730287209957059
PWY.5860..superpathway.of.demethylmenaquinol.6.biosynthesis.I	gender	male	-3.48437674417381e-06	6.10171814617145e-06	524	344	0.568213024979644	0.730287209957059
GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation	gender	male	-3.45932318364175e-06	6.10673388547022e-06	524	260	0.571313621903741	0.73304226864031
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria.	born_method	vaginal	7.08362807879798e-06	1.26110054231308e-05	524	522	0.574560553836722	0.734746885206893
GLUTORN.PWY..L.ornithine.biosynthesis	gender	male	7.76785504657887e-06	1.38066602239364e-05	524	517	0.573938044559449	0.734746885206893
PROTOCATECHUATE.ORTHO.CLEAVAGE.PWY..protocatechuate.degradation.II..ortho.cleavage.pathway.	born_method	vaginal	-2.77972548987444e-06	4.97668967160003e-06	524	149	0.57670945793749	0.736265741300196
PWY.5173..superpathway.of.acetyl.CoA.biosynthesis	gender	male	-6.8950068712337e-06	1.26180895235748e-05	524	519	0.584998645657448	0.74436704746446
PWY.6545..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.III	gender	male	5.0137480842564e-06	9.15354465986624e-06	524	367	0.584106102664678	0.74436704746446
PWY.5083..NAD.NADH.phosphorylation.and.dephosphorylation	born_method	vaginal	4.24217750431055e-06	7.82908349491722e-06	524	408	0.588154495248284	0.746878454302972
PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage	gender	male	3.09152800923767e-06	5.71728673716301e-06	524	186	0.588922436552213	0.746878454302972
PWY.6113..superpathway.of.mycolate.biosynthesis	gender	male	-5.23813309899618e-06	9.81459088827139e-06	524	300	0.593770670105473	0.751782369092218
COLANSYN.PWY..colanic.acid.building.blocks.biosynthesis	gender	male	-4.02432114139512e-06	7.62666271003876e-06	524	350	0.597956675695623	0.755725001738653
PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis	gender	male	-2.62056582204032e-06	4.97859830864103e-06	524	447	0.598857801638855	0.755725001738653
GLYCOLYSIS..glycolysis.I..from.glucose.6.phosphate.	gender	male	5.19394368259191e-06	1.01093530685265e-05	524	515	0.607626382704359	0.765529291367662
PWY.6703..preQ0.biosynthesis	gender	male	6.30726491190234e-06	1.23938224874739e-05	524	520	0.611035010520232	0.767299701735242
GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol	gender	male	-3.84914868048176e-06	7.54345662385152e-06	524	248	0.610083152017551	0.767299701735242
DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I	gender	male	1.0416468750245e-05	2.0651064930438e-05	524	519	0.614191131374989	0.768742494498761
PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type	born_method	vaginal	2.99628822000226e-06	5.92614366892462e-06	524	469	0.613347763508612	0.768742494498761
RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants.	gender	male	5.5370450118777e-06	1.11623937427169e-05	524	519	0.620072143056347	0.768757537122913
GALACTARDEG.PWY..D.galactarate.degradation.I	gender	male	-5.86129993308351e-06	1.18888513063901e-05	524	352	0.622214588414179	0.768757537122913
GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation	gender	male	-5.86129993308351e-06	1.18888513063901e-05	524	352	0.622214588414179	0.768757537122913
PWY.5656..mannosylglycerate.biosynthesis.I	gender	male	-2.26347558907612e-06	4.50613034041446e-06	524	214	0.615661510891381	0.768757537122913
PWY.6630..superpathway.of.L.tyrosine.biosynthesis	gender	male	-3.43077160601765e-06	6.95920157413369e-06	524	361	0.622231949107319	0.768757537122913
PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation	gender	male	2.59365141469985e-06	5.20678093962814e-06	524	232	0.618602939405317	0.768757537122913
PWY.7315..dTDP.N.acetylthomosamine.biosynthesis	born_method	vaginal	2.85121058148786e-06	5.77904348676853e-06	524	356	0.621958595638948	0.768757537122913
TEICHOICACID.PWY..teichoic.acid..poly.glycerol..biosynthesis	gender	male	5.20567241929457e-06	1.03938773047583e-05	524	473	0.616695051778851	0.768757537122913
PWY.5941..glycogen.degradation.II..eukaryotic.	gender	male	2.67891145205638e-06	5.61188998310888e-06	524	102	0.633303487040437	0.781176281921055
PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.	gender	male	3.64626434387555e-06	7.78921381437613e-06	524	427	0.639896602944948	0.785514099127933
PPGPPMET.PWY..ppGpp.biosynthesis	gender	male	-2.57526801210083e-06	5.48759846562185e-06	524	435	0.639059608488493	0.785514099127933
PWY.5181..toluene.degradation.III..aerobic...via.p.cresol.	born_method	vaginal	2.12961486746222e-06	4.54629912851192e-06	524	120	0.639674296786415	0.785514099127933
PWY.5104..L.isoleucine.biosynthesis.IV	gender	male	5.69048084407053e-06	1.22064266736701e-05	524	505	0.641276300450156	0.785948233831711
BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I	gender	male	-4.06760623538062e-06	8.78693805414632e-06	524	449	0.643618519154598	0.786302688472763
ARGORNPROST.PWY..arginine..ornithine.and.proline.interconversion	gender	male	4.56455066448564e-06	9.84526825262402e-06	524	360	0.643107290596058	0.786302688472763
THRESYN.PWY..superpathway.of.L.threonine.biosynthesis	born_method	vaginal	6.53842458277603e-06	1.44482989674907e-05	524	523	0.651068814368027	0.791617002866522
PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.	gender	male	-4.59817031452929e-06	1.01346240051349e-05	524	422	0.650227199695474	0.791617002866522
PWY.7013..L.1.2.propanediol.degradation	gender	male	-7.45222408668175e-06	1.64142296167076e-05	524	269	0.650010709853382	0.791617002866522
PWY.821..superpathway.of.sulfur.amino.acid.biosynthesis..Saccharomyces.cerevisiae.	gender	male	2.22080436929884e-06	5.02237414898358e-06	524	463	0.658540871213696	0.799433133676214
PWY.6519..8.amino.7.oxononanoate.biosynthesis.I	gender	male	-4.2948860641802e-06	9.87227075466427e-06	524	449	0.663709617942492	0.800084884392568
PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I	gender	male	-4.71789335927497e-06	1.08525602417846e-05	524	520	0.663941107122933	0.800084884392568
PWY.5675..nitrate.reduction.V..assimilatory.	gender	male	3.38701843509936e-06	7.80003261329191e-06	524	419	0.664300243438216	0.800084884392568
GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronide.and.D.glucuronate.degradation	gender	male	-2.74373601054451e-06	6.27170071406717e-06	524	293	0.661945446820182	0.800084884392568
PWY.6803..phosphatidylcholine.acyl.editing	gender	male	-3.11265480306887e-06	7.08411762682786e-06	524	365	0.660564797654906	0.800084884392568
PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis	gender	male	-2.8430852738574e-06	6.60545143896198e-06	524	410	0.667071786361912	0.802161677163617
PWY.7234..inosine.5..phosphate.biosynthesis.III	gender	male	6.54898529117655e-06	1.53358861221295e-05	524	522	0.669529055744211	0.802815000350638
ECASYN.PWY..enterobacterial.common.antigen.biosynthesis	gender	male	-1.92744174015845e-06	4.516174163354e-06	524	311	0.669711207864305	0.802815000350638
PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis	gender	male	6.84654790244123e-06	1.64722308166946e-05	524	524	0.677843258085375	0.811293649520933
PWY.7204..pyridoxal.5..phosphate.salvage.II..plants.	gender	male	2.23443783545291e-06	5.40619950880112e-06	524	296	0.679549356395284	0.812066781589373
TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA	gender	male	-3.95687537873428e-06	9.63028037779321e-06	524	368	0.681330548370465	0.812927102884386
PWY66.422..D.galactose.degradation.V..Leloir.pathway.	gender	male	-5.70735002919308e-06	1.39723809148543e-05	524	521	0.683093770984728	0.81376334148414
PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II	gender	male	5.84213479503887e-06	1.45073825111908e-05	524	524	0.687333513592772	0.816275149476067
PWY.5667..CDP.diacylglycerol.biosynthesis.I	gender	male	4.77123636506046e-06	1.18267846337113e-05	524	518	0.686800130922519	0.816275149476067
PWY0.1319..CDP.diacylglycerol.biosynthesis.II	gender	male	4.68706992371693e-06	1.18527723453076e-05	524	519	0.692679457264368	0.820753085588134
PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis	gender	male	-3.48304900254189e-06	8.82519128377517e-06	524	372	0.693247057931492	0.820753085588134
PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli.	born_method	vaginal	4.16240938305944e-06	1.07579303361596e-05	524	394	0.698976793952544	0.824298255916233
PWY.7269..NAD.NADP.NADH.NADPH.mitochondrial.interconversion..yeast.	gender	male	-1.77773088585224e-06	4.57443010735492e-06	524	265	0.69771346595703	0.824298255916233
DENITRIFICATION.PWY..nitrate.reduction.I..denitrification.	gender	male	-1.27409782575439e-06	3.29864193669382e-06	524	127	0.699469799406725	0.824298255916233
HCAMHPDEG.PWY..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation.to.2.oxopent.4.enoate	gender	male	1.73732215956694e-06	4.56320885368008e-06	524	234	0.70356339942288	0.826579085825041
PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.oxopent.4.enoate	gender	male	1.73732215956694e-06	4.56320885368008e-06	524	234	0.70356339942288	0.826579085825041
PWY.5345..superpathway.of.L.methionine.biosynthesis..by.sulfhydrylation.	gender	male	3.19205890292872e-06	8.418781698224e-06	524	487	0.704724091937762	0.826674815351188
PWY.1042..glycolysis.IV..plant.cytosol.	gender	male	6.52099571064789e-06	1.74338624252889e-05	524	520	0.708525286101288	0.826997985195614
FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli.	gender	male	-3.6140791484356e-06	9.68984776439313e-06	524	510	0.70931811523958	0.826997985195614
PWY.6895..superpathway.of.thiamin.diphosphate.biosynthesis.II	gender	male	-2.33121035805309e-06	6.23164332239417e-06	524	379	0.708487773299684	0.826997985195614
PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I	gender	male	-2.61935939382208e-06	7.01791560490914e-06	524	410	0.709122426455097	0.826997985195614
PWY.6892..thiazole.biosynthesis.I..E..coli.	gender	male	-3.22359176093089e-06	8.73678398903298e-06	524	440	0.712301637176026	0.829214367897926
PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.	gender	male	-3.08419818089822e-06	8.59721731173027e-06	524	513	0.719932104136763	0.835557563286001
PWY.6123..inosine.5..phosphate.biosynthesis.I	gender	male	5.36850422940105e-06	1.49455663106436e-05	524	524	0.719588163721946	0.835557563286001
PWY.5484..glycolysis.II..from.fructose.6.phosphate.	gender	male	3.56263442769725e-06	1.00793692602809e-05	524	515	0.723888032124054	0.837910691369891
AEROBACTINSYN.PWY..aerobactin.biosynthesis	gender	male	1.06681114707128e-06	3.0211700304916e-06	524	100	0.724147359904527	0.837910691369891
PWY.7288..fatty.acid..beta..oxidation..peroxisome..yeast.	born_method	vaginal	1.6387301413688e-06	4.75402483446803e-06	524	231	0.730456207754631	0.843935829773827
P161.PWY..acetylene.degradation	gender	male	3.5846219004503e-06	1.05104953133853e-05	524	477	0.733202181647048	0.844560708483668
POLYISOPRENSYN.PWY..polyisoprenoid.biosynthesis..E..coli.	gender	male	2.049808567596e-06	5.98502509587638e-06	524	494	0.732120630284113	0.844560708483668
P621.PWY..nylon.6.oligomer.degradation	gender	male	-1.05196083782766e-06	3.14426181504774e-06	524	146	0.738087681135896	0.848911657282427
FERMENTATION.PWY..mixed.acid.fermentation	gender	male	-3.87229964315409e-06	1.17010067585772e-05	524	447	0.740824896593436	0.849508788608641
PWY.5505..L.glutamate.and.L.glutamine.biosynthesis	gender	male	8.98265047084924e-07	2.71380786333641e-06	524	231	0.740779056613056	0.849508788608641
FASYN.ELONG.PWY..fatty.acid.elongation....saturated	gender	male	-4.09379606632643e-06	1.26380544101415e-05	524	508	0.746123954414903	0.852044061717184
PWY.6527..stachyose.degradation	gender	male	3.64282889287521e-06	1.12572915498105e-05	524	498	0.746372800799257	0.852044061717184
DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II	gender	male	4.42645676008774e-06	1.36114671322878e-05	524	520	0.745159832788361	0.852044061717184
RUMP.PWY..formaldehyde.oxidation.I	born_method	vaginal	1.53310835338951e-06	4.86188346697134e-06	524	336	0.752635710647267	0.857915110648521
